lyrics,song
"

I've drowned in high from the ashes now
I can't recall your laughter
The smoke of every finger grasp at ends of what's left over
And the lights in every broken blown-out window screaming, laughing
I want to feel it coursing out
This is our revival
","""Revival (Interlude)"" lyrics"
