lyrics,song
"

Yeah
Damn, girl
Do I drive you crazy?
You make me crazy, too
You make me do things
I normally wouldn't do
You make me feel things
That I never felt
You gotta be the real thing
'Cause you remind me of myself
","""Remind Me (Intro)"" lyrics"
