lyrics,song
"

[Eminem:] This motherfuckin' man...[Berman:] It's ridiculous! I can't believe it!! Hol-hold on a minute... Em...[Eminem:] What up?[Berman:] Have a seat…Dre, I'll call you back[Eminem:] What now???[Berman:] I don't even know where to start[Eminem:] Okay...[Berman:] I got the album from upstairs...[Eminem:] And...[Berman:] And this is by far, the most,...[Gunshot][Berman, gasping:] Incredible thing... I've ever... heard...
","""Steve Berman (Skit)"" lyrics"
