lyrics,song
"

[Ken Kaniff:]
Is this thing on?
Where'd everybody go?
Guess who's back?
Back again…
Ken is back, tell some…men
Rub my back, rub my back, rub my back, rub my back…
Eh… Wait… Hello?
Eh… Goodnight
","""Curtains Close (Skit)"" lyrics"
