lyrics,song
"

Still on?
Yo, is the mic on?
Check, check, check
Alright, it's good
Let's go, come on
(Eminem, Eminem, Eminem)
(Eminem, Eminem, Eminem)
(Eminem, Eminem, Eminem)
(Eminem)
","""Curtains Up (Encore Version)"" lyrics"
